epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.5251830816268921,0.6022409200668335,0.6022409200668335,1.0336568355560303,0.24561403691768646,0.3333333432674408,0.8335687518119812,0.7662337422370911,0.7662337422370911,0.6132405996322632,0.0,0.0
1,0.6111546754837036,0.6918767690658569,0.6918767690658569,0.5698261857032776,0.296875,0.2261904776096344,0.8621704578399658,0.7662337422370911,0.7662337422370911,0.44651907682418823,0.0,0.0
2,0.7322954535484314,0.7030812501907349,0.7030812501907349,0.4882931411266327,0.2800000011920929,0.1666666716337204,0.8731167912483215,0.7792207598686218,0.7792207598686218,0.441082239151001,0.5833333134651184,0.1944444477558136
3,0.8021323680877686,0.761904776096344,0.761904776096344,0.43011394143104553,0.4871794879436493,0.2261904776096344,0.8533427119255066,0.7792207598686218,0.7792207598686218,0.37653252482414246,0.5454545617103577,0.3333333432674408
4,0.8718602061271667,0.7955182194709778,0.7955182194709778,0.3743695318698883,0.6078431606292725,0.369047611951828,0.8686440587043762,0.7922077775001526,0.7922077775001526,0.3672993779182434,0.625,0.2777777910232544
5,0.853894054889679,0.8011204600334167,0.8011204600334167,0.3884018659591675,0.6226415038108826,0.3928571343421936,0.880061149597168,0.798701286315918,0.798701286315918,0.35551753640174866,0.6666666865348816,0.2777777910232544
6,0.9238182306289673,0.8459383845329285,0.8459383845329285,0.29150357842445374,0.7636363506317139,0.5,0.8609933853149414,0.7857142686843872,0.7857142686843872,0.3567415177822113,0.5405405163764954,0.5555555820465088
7,0.9100383520126343,0.8179271817207336,0.8179271817207336,0.2929328382015228,0.6792452931404114,0.4285714328289032,0.8974812030792236,0.8181818127632141,0.8181818127632141,0.33831581473350525,0.699999988079071,0.3888888955116272
8,0.9231204986572266,0.8291316628456116,0.8291316628456116,0.2866385579109192,0.682539701461792,0.511904776096344,0.9043077826499939,0.8636363744735718,0.8636363744735718,0.32909470796585083,0.7419354915618896,0.6388888955116272
9,0.9463413953781128,0.8683473467826843,0.8683473467826843,0.25260671973228455,0.8032786846160889,0.5833333134651184,0.9044256210327148,0.8571428656578064,0.8571428656578064,0.3373754322528839,0.75,0.5833333134651184
