epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.7711474895477295,0.7352380752563477,0.7352380752563477,0.5986714363098145,0.47826087474823,0.41044774651527405,0.0,0.6637167930603027,0.6637167930603027,0.6775146722793579,1.0,0.6637167930603027
1,0.9260126352310181,0.8571428656578064,0.8571428656578064,0.29404452443122864,0.7218044996261597,0.7164179086685181,0.0,0.7345132827758789,0.7345132827758789,0.6592666506767273,1.0,0.7345132827758789
2,0.964175283908844,0.9123809337615967,0.9123809337615967,0.2142198383808136,0.8333333134651184,0.8208954930305481,0.0,0.8672566413879395,0.8672566413879395,0.3621446490287781,1.0,0.8672566413879395
3,0.9798641204833984,0.9238095283508301,0.9238095283508301,0.15729005634784698,0.8357142806053162,0.8731343150138855,0.0,0.7654867172241211,0.7654867172241211,0.7755511999130249,1.0,0.7654867172241211
4,0.9927185773849487,0.9657142758369446,0.9657142758369446,0.09800584614276886,0.9264705777168274,0.9402984976768494,0.0,0.8407079577445984,0.8407079577445984,0.5283355116844177,1.0,0.8407079577445984
5,0.9972037672996521,0.977142870426178,0.977142870426178,0.0650976151227951,0.9420289993286133,0.9701492786407471,0.0,0.8008849620819092,0.8008849620819092,0.7358428239822388,1.0,0.8008849620819092
6,0.9974901080131531,0.9790475964546204,0.9790475964546204,0.05561487004160881,0.9555555582046509,0.9626865386962891,0.0,0.6725663542747498,0.6725663542747498,1.147674322128296,1.0,0.6725663542747498
7,0.9972707629203796,0.9733333587646484,0.9733333587646484,0.05945488065481186,0.9347826242446899,0.9626865386962891,0.0,0.7964601516723633,0.7964601516723633,0.6956895589828491,1.0,0.7964601516723633
8,0.999083936214447,0.9942857027053833,0.9942857027053833,0.03469900041818619,0.9781022071838379,1.0,0.0,0.8584070801734924,0.8584070801734924,0.5296467542648315,1.0,0.8584070801734924
9,0.9998663663864136,0.9961904883384705,0.9961904883384705,0.018536007031798363,0.9925373196601868,0.9925373196601868,0.0,0.730088472366333,0.730088472366333,1.2837209701538086,1.0,0.730088472366333
10,0.9989026188850403,0.9828571677207947,0.9828571677207947,0.03768779709935188,0.9629629850387573,0.9701492786407471,0.0,0.8274336457252502,0.8274336457252502,0.6091083884239197,1.0,0.8274336457252502
11,0.9997518658638,0.9942857027053833,0.9942857027053833,0.022176504135131836,0.9851852059364319,0.9925373196601868,0.0,0.6814159154891968,0.6814159154891968,1.4947764873504639,1.0,0.6814159154891968
12,0.999646782875061,0.9961904883384705,0.9961904883384705,0.017753183841705322,0.9925373196601868,0.9925373196601868,0.0,0.5575221180915833,0.5575221180915833,2.55930233001709,1.0,0.5575221180915833
