epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.6600756049156189,0.7219047546386719,0.7219047546386719,0.5386228561401367,0.3499999940395355,0.10447761416435242,0.0,0.0,0.0,0.851956307888031,0.0,0.0
1,0.8043287396430969,0.7638095021247864,0.7638095021247864,0.4572911560535431,0.7777777910232544,0.10447761416435242,0.0,0.29203540086746216,0.29203540086746216,0.7508854866027832,1.0,0.29203540086746216
2,0.9030327796936035,0.8361904621124268,0.8361904621124268,0.3469890058040619,0.8428571224212646,0.44029849767684937,0.0,0.6283186078071594,0.6283186078071594,0.6887152791023254,1.0,0.6283186078071594
3,0.945623517036438,0.8952381014823914,0.8952381014823914,0.2593548595905304,0.843478262424469,0.7238805890083313,0.0,0.752212405204773,0.752212405204773,0.5523200631141663,1.0,0.752212405204773
4,0.9778504371643066,0.9200000166893005,0.9200000166893005,0.17792585492134094,0.9107142686843872,0.7611940503120422,0.0,0.7168141603469849,0.7168141603469849,0.7801878452301025,1.0,0.7168141603469849
5,0.9788239002227783,0.9447619318962097,0.9447619318962097,0.15503960847854614,0.8947368264198303,0.888059675693512,0.0,0.7433628439903259,0.7433628439903259,0.6070728302001953,1.0,0.7433628439903259
6,0.9890445470809937,0.9580952525138855,0.9580952525138855,0.12419260293245316,0.9375,0.89552241563797,0.0,0.7168141603469849,0.7168141603469849,0.8074827194213867,1.0,0.7168141603469849
7,0.9953810572624207,0.9657142758369446,0.9657142758369446,0.08139507472515106,0.9677419066429138,0.89552241563797,0.0,0.752212405204773,0.752212405204773,0.8848916292190552,1.0,0.752212405204773
8,0.9953810572624207,0.9695237874984741,0.9695237874984741,0.07811164855957031,0.9609375,0.9179104566574097,0.0,0.7831858396530151,0.7831858396530151,0.6810781359672546,1.0,0.7831858396530151
9,0.9968603849411011,0.9752380847930908,0.9752380847930908,0.06623891741037369,0.9618320465087891,0.9402984976768494,0.0,0.73893803358078,0.73893803358078,0.8412304520606995,1.0,0.73893803358078
10,0.9948562979698181,0.9866666793823242,0.9866666793823242,0.05631594732403755,1.0,0.9477611780166626,0.0,0.8362832069396973,0.8362832069396973,0.7628486156463623,1.0,0.8362832069396973
11,0.9967648983001709,0.9809523820877075,0.9809523820877075,0.06906329840421677,0.9626865386962891,0.9626865386962891,0.0,0.6769911646842957,0.6769911646842957,1.2406309843063354,1.0,0.6769911646842957
12,0.9942359328269958,0.9885714054107666,0.9885714054107666,0.06390129774808884,0.9923076629638672,0.9626865386962891,0.0,0.7256637215614319,0.7256637215614319,1.2356195449829102,1.0,0.7256637215614319
13,0.9973279237747192,0.9809523820877075,0.9809523820877075,0.0554618202149868,0.9626865386962891,0.9626865386962891,0.0,0.7079645991325378,0.7079645991325378,1.3992520570755005,1.0,0.7079645991325378
