epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.7931945323944092,0.7899159789085388,0.7899159789085388,0.5007568597793579,0.52173912525177,0.4615384638309479,0.9088010191917419,0.8701298832893372,0.8701298832893372,0.3451959192752838,0.75,0.7857142686843872
1,0.9051098227500916,0.8655462265014648,0.8655462265014648,0.30976858735084534,0.7083333134651184,0.6538461446762085,0.9357993006706238,0.8831169009208679,0.8831169009208679,0.28625601530075073,0.8157894611358643,0.738095223903656
2,0.9451337456703186,0.8711484670639038,0.8711484670639038,0.24620983004570007,0.7285714149475098,0.6538461446762085,0.9367559552192688,0.8831169009208679,0.8831169009208679,0.2885104715824127,0.7400000095367432,0.8809523582458496
3,0.9576325416564941,0.8907563090324402,0.8907563090324402,0.2130196988582611,0.7746478915214539,0.7051281929016113,0.9286777377128601,0.850649356842041,0.850649356842041,0.33437538146972656,0.7567567825317383,0.6666666865348816
4,0.9734169244766235,0.9215686321258545,0.9215686321258545,0.1713724583387375,0.837837815284729,0.7948718070983887,0.9413264989852905,0.8831169009208679,0.8831169009208679,0.3088003993034363,0.800000011920929,0.761904776096344
5,0.9750713109970093,0.9215686321258545,0.9215686321258545,0.17035597562789917,0.8472222089767456,0.7820512652397156,0.9294217824935913,0.8571428656578064,0.8571428656578064,0.3585156202316284,0.7631579041481018,0.6904761791229248
6,0.9914529323577881,0.9635854363441467,0.9635854363441467,0.09929166734218597,0.9220778942108154,0.9102563858032227,0.9177295565605164,0.8571428656578064,0.8571428656578064,0.5206940174102783,0.8846153616905212,0.5476190447807312
7,0.9916827082633972,0.9579831957817078,0.9579831957817078,0.09355844557285309,0.9200000166893005,0.8846153616905212,0.9323980212211609,0.8636363744735718,0.8636363744735718,0.41403043270111084,0.7333333492279053,0.7857142686843872
8,0.9939572811126709,0.9663865566253662,0.9663865566253662,0.08229424059391022,0.9230769276618958,0.9230769276618958,0.9204931259155273,0.8701298832893372,0.8701298832893372,0.4591347277164459,0.7894737124443054,0.7142857313156128
9,0.9954048991203308,0.9719887971878052,0.9719887971878052,0.07643018662929535,0.9358974099159241,0.9358974099159241,0.895408034324646,0.8246753215789795,0.8246753215789795,0.6223452091217041,0.6744186282157898,0.6904761791229248
10,0.9974725842475891,0.9887955188751221,0.9887955188751221,0.050125084817409515,0.9743589758872986,0.9743589758872986,0.9169855713844299,0.850649356842041,0.850649356842041,0.5330151915550232,0.686274528503418,0.8333333134651184
11,0.9991268515586853,0.9859943985939026,0.9859943985939026,0.03422899916768074,0.9620253443717957,0.9743589758872986,0.8967899680137634,0.8441558480262756,0.8441558480262756,0.6000683307647705,0.7045454382896423,0.738095223903656
