epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.8211149573326111,0.8342857360839844,0.8342857360839844,4.837543964385986,0.6793892979621887,0.6641790866851807,0.0,0.9955752491950989,0.9955752491950989,0.016021601855754852,1.0,0.9955752491950989
1,0.9577432870864868,0.9180952310562134,0.9180952310562134,0.2693403959274292,0.8582677245140076,0.8134328126907349,0.0,0.9734513163566589,0.9734513163566589,0.06622296571731567,1.0,0.9734513163566589
2,0.992823600769043,0.961904764175415,0.961904764175415,0.11241280287504196,0.9191176295280457,0.9328358173370361,0.0,0.8230088353157043,0.8230088353157043,0.459619402885437,1.0,0.8230088353157043
3,0.9992842674255371,0.9866666793823242,0.9866666793823242,0.0320250578224659,0.9774436354637146,0.9701492786407471,0.0,0.9159291982650757,0.9159291982650757,0.2821947932243347,1.0,0.9159291982650757
4,0.9996564388275146,0.9942857027053833,0.9942857027053833,0.02365497499704361,0.9924812316894531,0.9850746393203735,0.0,0.9646017551422119,0.9646017551422119,0.12113960087299347,1.0,0.9646017551422119
5,0.999961793422699,0.9961904883384705,0.9961904883384705,0.007128572091460228,0.9925373196601868,0.9925373196601868,0.0,0.9513274431228638,0.9513274431228638,0.2163940668106079,1.0,0.9513274431228638
6,0.9999617338180542,0.9961904883384705,0.9961904883384705,0.007549408823251724,0.9925373196601868,0.9925373196601868,0.0,0.9247787594795227,0.9247787594795227,0.29627540707588196,1.0,0.9247787594795227
7,0.9999808669090271,0.9961904883384705,0.9961904883384705,0.0056879171170294285,0.9925373196601868,0.9925373196601868,0.0,0.9026548862457275,0.9026548862457275,0.41433146595954895,1.0,0.9026548862457275
8,0.9999808669090271,0.9961904883384705,0.9961904883384705,0.0045691258274018764,0.9925373196601868,0.9925373196601868,0.0,0.9513274431228638,0.9513274431228638,0.26120486855506897,1.0,0.9513274431228638
9,0.9999808669090271,0.9961904883384705,0.9961904883384705,0.004154020920395851,0.9925373196601868,0.9925373196601868,0.0,0.9336283206939697,0.9336283206939697,0.31351238489151,1.0,0.9336283206939697
10,0.9999809265136719,0.9961904883384705,0.9961904883384705,0.0031981575302779675,0.9925373196601868,0.9925373196601868,0.0,0.9513274431228638,0.9513274431228638,0.2559661567211151,1.0,0.9513274431228638
