epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.8178130984306335,0.7866666913032532,0.7866666913032532,0.47663766145706177,0.5873016119003296,0.5522388219833374,0.0,0.5353982448577881,0.5353982448577881,1.0436174869537354,1.0,0.5353982448577881
1,0.9520174264907837,0.8857142925262451,0.8857142925262451,0.24423755705356598,0.7761194109916687,0.7761194109916687,0.0,0.8716813921928406,0.8716813921928406,0.36662283539772034,1.0,0.8716813921928406
2,0.9795873165130615,0.9371428489685059,0.9371428489685059,0.16100873053073883,0.8740741014480591,0.8805969953536987,0.0,0.9336283206939697,0.9336283206939697,0.21284444630146027,1.0,0.9336283206939697
3,0.9874412417411804,0.9504761695861816,0.9504761695861816,0.12719035148620605,0.9153845906257629,0.888059675693512,0.0,0.5929203629493713,0.5929203629493713,1.0131312608718872,1.0,0.5929203629493713
4,0.9945603609085083,0.9638095498085022,0.9638095498085022,0.08868005871772766,0.9197080135345459,0.9402984976768494,0.0,0.6238937973976135,0.6238937973976135,1.3682105541229248,1.0,0.6238937973976135
5,0.9933390021324158,0.9657142758369446,0.9657142758369446,0.09159889072179794,0.953125,0.9104477763175964,0.0,0.6592920422554016,0.6592920422554016,1.30838143825531,1.0,0.6592920422554016
6,0.9961255788803101,0.9714285731315613,0.9714285731315613,0.07218758016824722,0.9407407641410828,0.9477611780166626,0.0,0.6814159154891968,0.6814159154891968,1.1064215898513794,1.0,0.6814159154891968
7,0.9979768395423889,0.9847618937492371,0.9847618937492371,0.04781061410903931,0.9632353186607361,0.9776119589805603,0.0,0.4955752193927765,0.4955752193927765,1.5787785053253174,1.0,0.4955752193927765
8,0.9981580972671509,0.9885714054107666,0.9885714054107666,0.04634573310613632,0.9776119589805603,0.9776119589805603,0.0,0.5530973672866821,0.5530973672866821,1.6408507823944092,1.0,0.5530973672866821
9,0.9994463920593262,0.9904761910438538,0.9904761910438538,0.027616791427135468,0.9923664331436157,0.9701492786407471,0.0,0.5752212405204773,0.5752212405204773,2.000563859939575,1.0,0.5752212405204773
10,0.9995800256729126,0.9904761910438538,0.9904761910438538,0.02206990495324135,0.9849624037742615,0.9776119589805603,0.0,0.7123894095420837,0.7123894095420837,1.0735102891921997,1.0,0.7123894095420837
11,0.9998854398727417,0.9942857027053833,0.9942857027053833,0.01363956555724144,0.9924812316894531,0.9850746393203735,0.0,0.7654867172241211,0.7654867172241211,0.8796637654304504,1.0,0.7654867172241211
12,0.9999426603317261,0.9961904883384705,0.9961904883384705,0.008997011929750443,0.9925373196601868,0.9925373196601868,0.0,0.7168141603469849,0.7168141603469849,1.2610477209091187,1.0,0.7168141603469849
