epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7535014152526855,0.7535014152526855,0.9556760787963867,0.8636363744735718,0.8636363744735718,0.38880762457847595
1,0.8459383845329285,0.8459383845329285,0.3674027919769287,0.850649356842041,0.850649356842041,0.3451279103755951
2,0.8515406250953674,0.8515406250953674,0.309589147567749,0.8181818127632141,0.8181818127632141,0.2995128035545349
3,0.8767507076263428,0.8767507076263428,0.25622525811195374,0.8766233921051025,0.8766233921051025,0.26781007647514343
4,0.8907563090324402,0.8907563090324402,0.24434395134449005,0.8896104097366333,0.8896104097366333,0.2345813363790512
5,0.9271708726882935,0.9271708726882935,0.17309805750846863,0.850649356842041,0.850649356842041,0.27871188521385193
6,0.9327731132507324,0.9327731132507324,0.17099645733833313,0.8766233921051025,0.8766233921051025,0.23334316909313202
7,0.9467787146568298,0.9467787146568298,0.1370520293712616,0.8961039185523987,0.8961039185523987,0.25120046734809875
8,0.9607843160629272,0.9607843160629272,0.12024219334125519,0.8896104097366333,0.8896104097366333,0.23773738741874695
9,0.9159663915634155,0.9159663915634155,0.20416730642318726,0.8701298832893372,0.8701298832893372,0.23746830224990845
10,0.9579831957817078,0.9579831957817078,0.12375600636005402,0.8896104097366333,0.8896104097366333,0.28702202439308167
11,0.9607843160629272,0.9607843160629272,0.09977047145366669,0.9155844449996948,0.9155844449996948,0.23017233610153198
12,0.9607843160629272,0.9607843160629272,0.10369104892015457,0.8636363744735718,0.8636363744735718,0.3834669291973114
13,0.9215686321258545,0.9215686321258545,0.19178561866283417,0.8831169009208679,0.8831169009208679,0.24152186512947083
14,0.9439775943756104,0.9439775943756104,0.15210500359535217,0.8831169009208679,0.8831169009208679,0.31432345509529114
15,0.9495798349380493,0.9495798349380493,0.11375190317630768,0.8701298832893372,0.8701298832893372,0.3284192681312561
16,0.9775910377502441,0.9775910377502441,0.05211755260825157,0.8766233921051025,0.8766233921051025,0.30406150221824646
17,0.994397759437561,0.994397759437561,0.02496405690908432,0.9155844449996948,0.9155844449996948,0.33677369356155396
18,0.9831932783126831,0.9831932783126831,0.058346226811409,0.9090909361839294,0.9090909361839294,0.3120986223220825
19,0.9831932783126831,0.9831932783126831,0.06991112977266312,0.8831169009208679,0.8831169009208679,0.3139239251613617
20,0.9831932783126831,0.9831932783126831,0.04361281916499138,0.9090909361839294,0.9090909361839294,0.24261941015720367
21,0.9831932783126831,0.9831932783126831,0.0658014565706253,0.9155844449996948,0.9155844449996948,0.24540650844573975
