epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7310924530029297,0.7310924530029297,0.8960312008857727,0.8246753215789795,0.8246753215789795,0.42270898818969727
1,0.8459383845329285,0.8459383845329285,0.3439073860645294,0.8961039185523987,0.8961039185523987,0.25298964977264404
2,0.9271708726882935,0.9271708726882935,0.18815751373767853,0.8441558480262756,0.8441558480262756,0.40930837392807007
3,0.9579831957817078,0.9579831957817078,0.14635619521141052,0.8701298832893372,0.8701298832893372,0.26985323429107666
4,0.9691876769065857,0.9691876769065857,0.07801979035139084,0.8831169009208679,0.8831169009208679,0.29906165599823
5,0.9859943985939026,0.9859943985939026,0.037931907922029495,0.8961039185523987,0.8961039185523987,0.4576437771320343
6,0.994397759437561,0.994397759437561,0.020805541425943375,0.8896104097366333,0.8896104097366333,0.42145755887031555
7,0.9971988797187805,0.9971988797187805,0.013736334629356861,0.8181818127632141,0.8181818127632141,0.9876143336296082
8,0.9971988797187805,0.9971988797187805,0.013521255925297737,0.8831169009208679,0.8831169009208679,0.5156908631324768
9,0.9971988797187805,0.9971988797187805,0.012067415751516819,0.8896104097366333,0.8896104097366333,0.3643992841243744
10,0.994397759437561,0.994397759437561,0.011337954550981522,0.9025974273681641,0.9025974273681641,0.42182570695877075
11,1.0,1.0,0.004780990537256002,0.9025974273681641,0.9025974273681641,0.5289938449859619
