epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7787114977836609,0.7787114977836609,0.5242631435394287,0.850649356842041,0.850649356842041,0.3376854956150055
1,0.8767507076263428,0.8767507076263428,0.2705192565917969,0.8246753215789795,0.8246753215789795,0.4287821352481842
2,0.9075630307197571,0.9075630307197571,0.24283771216869354,0.8961039185523987,0.8961039185523987,0.2382393330335617
3,0.9355742335319519,0.9355742335319519,0.17421475052833557,0.9025974273681641,0.9025974273681641,0.21047265827655792
4,0.9663865566253662,0.9663865566253662,0.11479826271533966,0.9090909361839294,0.9090909361839294,0.21241801977157593
5,0.9607843160629272,0.9607843160629272,0.08147426694631577,0.8701298832893372,0.8701298832893372,0.2970699071884155
6,0.9775910377502441,0.9775910377502441,0.0791885107755661,0.9090909361839294,0.9090909361839294,0.2694365978240967
7,0.9775910377502441,0.9775910377502441,0.056185174733400345,0.850649356842041,0.850649356842041,0.4251621663570404
8,0.9831932783126831,0.9831932783126831,0.04167705401778221,0.9090909361839294,0.9090909361839294,0.24146617949008942
9,0.994397759437561,0.994397759437561,0.02036033198237419,0.9155844449996948,0.9155844449996948,0.3071109354496002
10,0.9887955188751221,0.9887955188751221,0.015830857679247856,0.9220778942108154,0.9220778942108154,0.3813847303390503
11,0.9915966391563416,0.9915966391563416,0.014414722099900246,0.9090909361839294,0.9090909361839294,0.34378302097320557
12,1.0,1.0,0.002797216409817338,0.9220778942108154,0.9220778942108154,0.46404513716697693
13,1.0,1.0,0.001581296557560563,0.8896104097366333,0.8896104097366333,0.4507215917110443
