epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7338935732841492,0.7338935732841492,0.584197461605072,0.7662337422370911,0.7662337422370911,0.5315667390823364
1,0.7647058963775635,0.7647058963775635,0.5247427225112915,0.7662337422370911,0.7662337422370911,0.5147866606712341
2,0.7647058963775635,0.7647058963775635,0.5102683305740356,0.7662337422370911,0.7662337422370911,0.5028200745582581
3,0.7647058963775635,0.7647058963775635,0.4987640380859375,0.7662337422370911,0.7662337422370911,0.4932394027709961
4,0.7647058963775635,0.7647058963775635,0.4893679618835449,0.7662337422370911,0.7662337422370911,0.4852398931980133
5,0.7647058963775635,0.7647058963775635,0.48143115639686584,0.7662337422370911,0.7662337422370911,0.4783044755458832
6,0.7647058963775635,0.7647058963775635,0.4744919240474701,0.7662337422370911,0.7662337422370911,0.47210919857025146
7,0.7647058963775635,0.7647058963775635,0.4682615399360657,0.7662337422370911,0.7662337422370911,0.46645182371139526
8,0.7647058963775635,0.7647058963775635,0.46255600452423096,0.7662337422370911,0.7662337422370911,0.4612041413784027
9,0.7647058963775635,0.7647058963775635,0.4572541117668152,0.7662337422370911,0.7662337422370911,0.4562826156616211
10,0.7647058963775635,0.7647058963775635,0.4522751569747925,0.7662337422370911,0.7662337422370911,0.4516310393810272
11,0.7647058963775635,0.7647058963775635,0.4475632905960083,0.7662337422370911,0.7662337422370911,0.44720974564552307
12,0.7647058963775635,0.7647058963775635,0.443077951669693,0.7662337422370911,0.7662337422370911,0.4429900348186493
13,0.7647058963775635,0.7647058963775635,0.4387893080711365,0.7662337422370911,0.7662337422370911,0.43895024061203003
14,0.7647058963775635,0.7647058963775635,0.43467438220977783,0.7662337422370911,0.7662337422370911,0.43507319688796997
15,0.767507016658783,0.767507016658783,0.4307153522968292,0.7662337422370911,0.7662337422370911,0.43134501576423645
16,0.7731092572212219,0.7731092572212219,0.4268973171710968,0.7662337422370911,0.7662337422370911,0.4277542531490326
17,0.7731092572212219,0.7731092572212219,0.42320841550827026,0.7662337422370911,0.7662337422370911,0.4242909848690033
18,0.7731092572212219,0.7731092572212219,0.41963815689086914,0.7662337422370911,0.7662337422370911,0.42094647884368896
19,0.7815126180648804,0.7815126180648804,0.4161778390407562,0.7597402334213257,0.7597402334213257,0.417713463306427
20,0.7815126180648804,0.7815126180648804,0.41281986236572266,0.7662337422370911,0.7662337422370911,0.4145849347114563
21,0.7843137383460999,0.7843137383460999,0.4095577299594879,0.7662337422370911,0.7662337422370911,0.411554753780365
22,0.7815126180648804,0.7815126180648804,0.4063851833343506,0.7662337422370911,0.7662337422370911,0.40861743688583374
23,0.7843137383460999,0.7843137383460999,0.4032970666885376,0.7662337422370911,0.7662337422370911,0.40576794743537903
24,0.7871148586273193,0.7871148586273193,0.4002884328365326,0.7727272510528564,0.7727272510528564,0.4030015468597412
25,0.7955182194709778,0.7955182194709778,0.397355318069458,0.7792207598686218,0.7792207598686218,0.40031394362449646
26,0.8011204600334167,0.8011204600334167,0.3944935202598572,0.7857142686843872,0.7857142686843872,0.3977012038230896
27,0.7983193397521973,0.7983193397521973,0.39169949293136597,0.7922077775001526,0.7922077775001526,0.39515966176986694
28,0.8011204600334167,0.8011204600334167,0.3889699876308441,0.7922077775001526,0.7922077775001526,0.3926859498023987
29,0.8011204600334167,0.8011204600334167,0.38630211353302,0.7922077775001526,0.7922077775001526,0.39027684926986694
30,0.8067227005958557,0.8067227005958557,0.3836929500102997,0.7922077775001526,0.7922077775001526,0.38792937994003296
31,0.8095238208770752,0.8095238208770752,0.38113993406295776,0.7922077775001526,0.7922077775001526,0.3856407701969147
32,0.8179271817207336,0.8179271817207336,0.3786407709121704,0.7922077775001526,0.7922077775001526,0.3834085464477539
33,0.8179271817207336,0.8179271817207336,0.37619322538375854,0.7922077775001526,0.7922077775001526,0.3812302350997925
34,0.8179271817207336,0.8179271817207336,0.3737953305244446,0.7922077775001526,0.7922077775001526,0.37910351157188416
35,0.8235294222831726,0.8235294222831726,0.37144508957862854,0.7922077775001526,0.7922077775001526,0.37702637910842896
36,0.8263305425643921,0.8263305425643921,0.3691406548023224,0.7922077775001526,0.7922077775001526,0.37499672174453735
37,0.8263305425643921,0.8263305425643921,0.36688026785850525,0.798701286315918,0.798701286315918,0.3730127811431885
38,0.8291316628456116,0.8291316628456116,0.36466270685195923,0.798701286315918,0.798701286315918,0.3710727393627167
39,0.831932783126831,0.831932783126831,0.36248618364334106,0.798701286315918,0.798701286315918,0.36917492747306824
40,0.8347339034080505,0.8347339034080505,0.36034947633743286,0.798701286315918,0.798701286315918,0.367317795753479
41,0.8347339034080505,0.8347339034080505,0.3582511246204376,0.798701286315918,0.798701286315918,0.3654997944831848
42,0.8347339034080505,0.8347339034080505,0.3561899960041046,0.8051947951316833,0.8051947951316833,0.3637196123600006
43,0.8347339034080505,0.8347339034080505,0.35416483879089355,0.8051947951316833,0.8051947951316833,0.3619758188724518
44,0.8347339034080505,0.8347339034080505,0.35217466950416565,0.8051947951316833,0.8051947951316833,0.3602673411369324
45,0.8347339034080505,0.8347339034080505,0.3502182364463806,0.8116883039474487,0.8116883039474487,0.3585927486419678
46,0.8403361439704895,0.8403361439704895,0.3482947051525116,0.8246753215789795,0.8246753215789795,0.3569510281085968
47,0.8459383845329285,0.8459383845329285,0.3464030623435974,0.8246753215789795,0.8246753215789795,0.3553411066532135
