epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.535452663898468,0.6386554837226868,0.6386554837226868,1.2246490716934204,0.29729729890823364,0.3928571343421936,0.1842043250799179,0.7662337422370911,0.7662337422370911,0.653569757938385,0.0,0.0
1,0.4314713180065155,0.7002801299095154,0.7002801299095154,0.6560779809951782,0.25531914830207825,0.1428571492433548,0.5004708170890808,0.7662337422370911,0.7662337422370911,0.6721741557121277,0.0,0.0
2,0.49372056126594543,0.7114846110343933,0.7114846110343933,0.6172240376472473,0.17241379618644714,0.0595238097012043,0.3707627058029175,0.7662337422370911,0.7662337422370911,0.6413527131080627,0.0,0.0
3,0.39728328585624695,0.7170868515968323,0.7170868515968323,0.6369672417640686,0.1304347813129425,0.0357142873108387,0.5369585752487183,0.7662337422370911,0.7662337422370911,0.6519094109535217,0.0,0.0
4,0.5826792120933533,0.7591036558151245,0.7591036558151245,0.5770529508590698,0.4166666567325592,0.0595238097012043,0.540960431098938,0.7662337422370911,0.7662337422370911,0.617697536945343,0.0,0.0
5,0.43114426732063293,0.761904776096344,0.761904776096344,0.6253182888031006,0.4000000059604645,0.02380952425301075,0.6035781502723694,0.7662337422370911,0.7662337422370911,0.6339740753173828,0.0,0.0
6,0.5547488331794739,0.7535014152526855,0.7535014152526855,0.5717772841453552,0.1666666716337204,0.011904762126505375,0.7274011373519897,0.7662337422370911,0.7662337422370911,0.5997126698493958,0.0,0.0
7,0.5949110388755798,0.756302535533905,0.756302535533905,0.5465579628944397,0.20000000298023224,0.011904762126505375,0.7929613590240479,0.7662337422370911,0.7662337422370911,0.564833402633667,0.0,0.0
8,0.6506628394126892,0.756302535533905,0.756302535533905,0.5251448750495911,0.3636363744735718,0.0476190485060215,0.7797787189483643,0.7662337422370911,0.7662337422370911,0.5087000131607056,0.0,0.0
9,0.7575876116752625,0.767507016658783,0.767507016658783,0.4711896479129791,0.5454545617103577,0.0714285746216774,0.8086158037185669,0.7662337422370911,0.7662337422370911,0.4920848608016968,0.0,0.0
10,0.7784318923950195,0.761904776096344,0.761904776096344,0.4307631254196167,0.0,0.0,0.8358050584793091,0.7662337422370911,0.7662337422370911,0.40306127071380615,0.0,0.0
