epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7703081369400024,0.7703081369400024,0.5067011117935181,0.8311688303947449,0.8311688303947449,0.3660443425178528
1,0.8739495873451233,0.8739495873451233,0.2999035120010376,0.8701298832893372,0.8701298832893372,0.26644083857536316
2,0.9047619104385376,0.9047619104385376,0.21811524033546448,0.9025974273681641,0.9025974273681641,0.2607363760471344
3,0.9327731132507324,0.9327731132507324,0.16743648052215576,0.8831169009208679,0.8831169009208679,0.2711321711540222
4,0.9579831957817078,0.9579831957817078,0.12359774857759476,0.7922077775001526,0.7922077775001526,0.6688567399978638
5,0.9355742335319519,0.9355742335319519,0.1515016257762909,0.850649356842041,0.850649356842041,0.38787055015563965
6,0.9551820755004883,0.9551820755004883,0.11362044513225555,0.8896104097366333,0.8896104097366333,0.28424739837646484
7,0.9551820755004883,0.9551820755004883,0.107243612408638,0.8961039185523987,0.8961039185523987,0.28010982275009155
8,0.9775910377502441,0.9775910377502441,0.07807046920061111,0.9090909361839294,0.9090909361839294,0.3446221947669983
9,0.9915966391563416,0.9915966391563416,0.023254429921507835,0.8896104097366333,0.8896104097366333,0.4781228005886078
10,0.9859943985939026,0.9859943985939026,0.029793081805109978,0.8896104097366333,0.8896104097366333,0.3996741473674774
11,0.9803921580314636,0.9803921580314636,0.05050385743379593,0.8896104097366333,0.8896104097366333,0.38828641176223755
12,0.9887955188751221,0.9887955188751221,0.028929371386766434,0.8961039185523987,0.8961039185523987,0.3666619062423706
