epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.83753502368927,0.83753502368927,0.37598708271980286,0.8571428656578064,0.8571428656578064,0.2696780860424042
1,0.8795518279075623,0.8795518279075623,0.27663084864616394,0.9025974273681641,0.9025974273681641,0.2608838975429535
2,0.9103641510009766,0.9103641510009766,0.21032458543777466,0.9025974273681641,0.9025974273681641,0.259495347738266
3,0.9523809552192688,0.9523809552192688,0.14476533234119415,0.9090909361839294,0.9090909361839294,0.19608934223651886
4,0.9775910377502441,0.9775910377502441,0.061703454703092575,0.9155844449996948,0.9155844449996948,0.24074675142765045
5,0.9915966391563416,0.9915966391563416,0.046524353325366974,0.8701298832893372,0.8701298832893372,0.3204973042011261
6,0.9831932783126831,0.9831932783126831,0.044725529849529266,0.9155844449996948,0.9155844449996948,0.3312152624130249
7,0.9859943985939026,0.9859943985939026,0.039023783057928085,0.8896104097366333,0.8896104097366333,0.3345586955547333
8,0.9971988797187805,0.9971988797187805,0.016762282699346542,0.8961039185523987,0.8961039185523987,0.49140191078186035
9,1.0,1.0,0.008416862227022648,0.9090909361839294,0.9090909361839294,0.36974436044692993
10,1.0,1.0,0.004306685645133257,0.9025974273681641,0.9025974273681641,0.3953433334827423
11,1.0,1.0,0.0007956776535138488,0.8961039185523987,0.8961039185523987,0.4367244243621826
12,1.0,1.0,0.0008019267115741968,0.8961039185523987,0.8961039185523987,0.4633133113384247
13,1.0,1.0,0.0002552547084633261,0.8896104097366333,0.8896104097366333,0.47802096605300903
