epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.756302535533905,0.756302535533905,0.9032909274101257,0.7662337422370911,0.7662337422370911,0.5342226624488831
1,0.8207283020019531,0.8207283020019531,0.36673763394355774,0.8701298832893372,0.8701298832893372,0.31544989347457886
2,0.8571428656578064,0.8571428656578064,0.3027682304382324,0.8896104097366333,0.8896104097366333,0.290420800447464
3,0.9075630307197571,0.9075630307197571,0.24524399638175964,0.8961039185523987,0.8961039185523987,0.2671176493167877
4,0.8963585495948792,0.8963585495948792,0.23630553483963013,0.8961039185523987,0.8961039185523987,0.2616313397884369
5,0.9355742335319519,0.9355742335319519,0.18000528216362,0.8961039185523987,0.8961039185523987,0.24888893961906433
6,0.9411764740943909,0.9411764740943909,0.16243703663349152,0.8896104097366333,0.8896104097366333,0.27289581298828125
7,0.9411764740943909,0.9411764740943909,0.16155032813549042,0.8571428656578064,0.8571428656578064,0.31594496965408325
8,0.9579831957817078,0.9579831957817078,0.10859311372041702,0.8701298832893372,0.8701298832893372,0.3444063663482666
9,0.9719887971878052,0.9719887971878052,0.0892266258597374,0.9025974273681641,0.9025974273681641,0.32450881600379944
10,0.9635854363441467,0.9635854363441467,0.06886117905378342,0.9090909361839294,0.9090909361839294,0.24803221225738525
11,0.9635854363441467,0.9635854363441467,0.0978323444724083,0.8896104097366333,0.8896104097366333,0.3574509024620056
12,0.9719887971878052,0.9719887971878052,0.07851392030715942,0.8766233921051025,0.8766233921051025,0.3186229467391968
13,0.9831932783126831,0.9831932783126831,0.05973556637763977,0.8766233921051025,0.8766233921051025,0.40431705117225647
14,0.9831932783126831,0.9831932783126831,0.07686236500740051,0.8831169009208679,0.8831169009208679,0.38570013642311096
15,0.9859943985939026,0.9859943985939026,0.04711085930466652,0.8766233921051025,0.8766233921051025,0.37826889753341675
16,0.9915966391563416,0.9915966391563416,0.056269969791173935,0.8896104097366333,0.8896104097366333,0.3803211450576782
17,0.9971988797187805,0.9971988797187805,0.017883166670799255,0.8831169009208679,0.8831169009208679,0.5355166792869568
18,0.994397759437561,0.994397759437561,0.01993623375892639,0.8831169009208679,0.8831169009208679,0.47988635301589966
19,0.9915966391563416,0.9915966391563416,0.03788774833083153,0.8961039185523987,0.8961039185523987,0.44099992513656616
20,0.9887955188751221,0.9887955188751221,0.03343366086483002,0.8701298832893372,0.8701298832893372,0.42288875579833984
