Name_file,attributes,samples,dimension,cor_RG,cor_RB,cor_RH,cor_RS,cor_RV,cor_RI,cor_GB,cor_GH,cor_GS,cor_GV,cor_GI,cor_BH,cor_BS,cor_BV,cor_BI,cor_HS,cor_HV,cor_HI,cor_SV,cor_SI,cor_VI,mean_H,std_H,mean_S,std_S,mean_V,std_V,std_hist_H,kurt_hist_H,skew_hist_H,std_hist_S,kurt_hist_S,skew_hist_S,std_hist_V,kurt_hist_V,skew_hist_V,mean_R,std_R,mean_G,std_G,mean_B,std_B,std_hist_R,kurt_hist_R,skew_hist_R,std_hist_G,kurt_hist_G,skew_hist_G,std_hist_B,kurt_hist_B,skew_hist_B,nump_sobel,hu_sobel1,hu_sobel2,hu_sobel3,hu_sobel4,hu_sobel5,hu_sobel6,hu_sobel7,nump_canny,hu_canny1,hu_canny2,hu_canny3,hu_canny4,hu_canny5,hu_canny6,hu_canny7,mean_I,std_I,entropy_I,std_hist_I,kurt_hist_I,skew_hist_I,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,com_entropy,com_inertia,com_energy,com_correlation,com_homogeniety,FFT_energy,FFT_entropy,FFT_intertia,FFT_homogeneity,SNM,EME
image_152.png,7,76480,10925.714285714286,-0.5634674445462505,-0.982361563185721,-0.9180119622962685,0.5274262564013639,-0.05484649879142787,-0.37444945654839734,0.6391114876152502,0.8163427988238371,-0.6849350206729942,0.4757613739660365,0.9767430566810977,0.958690206234406,-0.5606535291802337,0.24052636374088682,0.46770150069936256,-0.624144434476295,0.35075677782006803,0.6823462517618386,-0.23952554013863328,-0.6315723218506271,0.5403656416980966,0.16977808,0.1667432165626084,0.88848484,0.1626822551182477,0.9796808,0.058150728411764906,0.011786345157843919,178.90329208831068,12.32749855746723,0.037706440505423204,247.6629784283595,15.608546417108197,0.05272589909717924,253.08626659017602,15.862940820551366,0.20833333333333334,77.36691574719575,0.18229166666666666,108.01713607134947,0.16145833333333334,79.86050435111922,0.025547868460394214,240.6808458887768,15.28680767318558,0.02688722673669688,184.82261032739945,13.109137460371088,0.035081815422277035,248.13824058792352,15.633589679625187,0.9358525104602511,0.06741736310147704,0.06741736310147704,-0.028718467194129887,-0.009890109472002898,1.2403960016456026,-0.18555722002000805,-0.19602320332774323,0.07477771966527197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,57.53765709359575,6.729069849810419,0.005043929673795141,2.8851645538681585,1.0111773654605771,0.018731805573646267,0.05105633369829884,0.03199003159655174,0.30500001607738975,0.43904189751997535,0.7282901680013444,0.13984995752142726,0.19549801628729196,0.3412168674381246,0.07498803984514886,0.24456549989236692,16.719639039362022,0.0031161504824086285,0.9974782248226278,0.617412067142481,0.9521075956424626,-0.03080012606925887,-0.821381208767341,0.004940212248324477,0.4447727815524949,5.769535373193984
image_17.png,7,76480,10925.714285714286,-0.1213230074744896,-0.9967685948260547,-0.9801448104201729,0.10199786763928093,0.05975161197872354,0.3226847095508655,0.14684512963009186,0.14733100540016658,-0.5917934375655973,0.28505565024655144,0.900130754911082,0.9801925871345412,-0.110692770704643,0.02054116896391383,-0.2953929924427211,-0.10563015861877709,-0.01808043543454841,-0.288559504019762,-0.06771141486025599,-0.5178033257174948,0.3173246974461135,0.29573897,0.22421420993777388,0.9376457,0.12985227243282557,0.99493086,0.035949932345491625,0.005369219487821888,5.954649250648311,1.7893067317339264,0.04723390438013912,252.56392617277427,15.83823882076582,0.06030732971564873,253.97153862500028,15.904566441430989,1.109375,114.62234202061148,0.8072916666666666,78.36653360650983,0.3177083333333333,114.51858993542179,0.03325280481962302,146.18476452136582,11.840629769005071,0.0161403040688678,187.90723512787093,12.771021588193523,0.03362834848267292,154.73203783513705,12.134621174993997,0.9097803347280334,0.0833333333284827,0.0833333333284827,-0.08333333333393966,5.529727786779404e-10,0.16666666666651508,1.134594640461728e-10,2.9103830456733704e-11,0.07951098326359833,0.08847736625789872,0.08847736625789872,0.8580246913576653,-0.15997908661249105,11.68518518518734,-2.127880250142169,-27.441957240109684,0.015625,48.605580032458676,6.6937060312705805,0.005307099031348886,3.2048552143168125,1.1924480156792072,0.025182258701468705,0.054340663513695625,0.027863845613375408,0.29090594568477557,0.4170946447347301,0.6584682896444014,0.11324310706143943,0.19526267916010312,0.4963093385692155,0.07865988274926332,0.27798896891776714,22.54683175719101,0.0035011016786394536,0.9952356701515949,0.6134122170915334,0.9515426663335328,-0.03867406896566238,-1.0308793734927304,0.004940770745240008,0.41045672030250807,4.762002692268288
image_13.png,7,76480,10925.714285714286,0.0032021106811031676,-0.9698612866160222,-0.9715369503194121,-0.06718710154341616,0.2815509519494889,0.39165974804992576,0.15578444872335093,-0.04595206052793819,-0.47253701491490474,0.6206809995890488,0.9204386782409475,0.9223469615346354,0.031313386837053044,-0.03928435657662383,-0.22625611830124048,0.05522606238637397,-0.3521993423740373,-0.42280240576625766,-0.14215830794259365,-0.45138248638433714,0.7099029265071871,0.3667576,0.2433661948231345,0.9644695,0.0994553537840298,0.9550383,0.11299270947361978,0.00995039469619915,125.23801242986416,9.699189711396475,0.05220104776087506,253.45860633562322,15.880364923583064,0.05181965933962149,253.29091434263862,15.872506735309038,0.734375,118.43100368713459,0.109375,88.46521216930564,0.3697916666666667,113.72282067736533,0.03615290127427147,147.97851258605624,11.914827316582658,0.015422731534593302,100.06137057417169,9.427763182546,0.030835234640681858,125.12861971910999,11.120518929715013,0.886859309623431,0.20833333333212067,0.20833333333212067,0.0,0.01865976290572089,0.038194444445252884,4.91335941502732e-10,-0.0025370703758727615,0.04236401673640167,0.1766493055583851,0.1766493055583851,-0.6614583333321207,0.0857204858220939,3.1666666666642413,-0.1491319442206418,9.313225746154785e-10,0.78125,58.73041910521869,6.749306197254955,0.0055756458503206,6.324538187186471,1.9181487271037398,0.004507341364559571,0.02133474912558197,0.005572712959819106,0.2153416483443824,0.44081798545392603,0.7299434460751291,0.054415903019410086,0.14377053091925468,0.44917705489365467,0.024339643368621683,0.21420190018115534,9.593066722629557,0.005445513275078048,0.998634816354296,0.6887795695029264,0.8738841904479975,-0.018065323035896558,-1.0670869802493663,0.004857504344603557,0.7907479615433243,5.434692210971076
image_156.png,7,76480,10925.714285714286,-0.08673790337414199,-0.9985818996466671,-0.9762908136201652,-0.13191692977068112,-0.0903737716575922,0.29887032725910523,0.10120973320638656,0.12344722623432786,-0.6009616961502896,0.2209610959780957,0.9246807761391306,0.9798538780295509,0.12374369757871366,0.1430700628527155,-0.28384832840978247,0.09700592340754975,0.17970270802119867,-0.2536704503922647,-0.06709736594567697,-0.6256479545588338,0.1888819552513456,0.3704242,0.20357709295100335,0.89173985,0.16297585919807023,0.9977907,0.021871774882638258,0.005566648953891113,13.445060637896956,2.720643163185768,0.0383572427487785,248.26333660598877,15.636616689540391,0.06118402409784117,253.98973097836264,15.905426203215576,0.7395833333333334,104.94662263351321,0.21354166666666666,82.46498936471627,0.005208333333333333,105.5460133004212,0.02734742339963572,162.98425654185968,12.367489855055023,0.024504820618211274,233.50775649736113,14.944239955688346,0.027912364029434308,154.56704037690548,12.075263446359788,0.8824921548117155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08207374476987447,0.0833333333284827,0.0833333333284827,0.08333333333212067,6.984919309616089e-10,0.16666666666606034,4.538378561846912e-10,1.1641532182693481e-10,0.921875,50.71187273982316,6.6189939522957335,0.00557509138055349,4.423840786905205,1.4672492346478634,0.02944849686721602,0.06645892508029336,0.030432162733344318,0.27084624832676446,0.33813514148160356,0.6058152153017675,0.10119462597794898,0.19412031076875694,0.6179266012784722,0.09658369223047257,0.36714559379453726,96.43509397830564,0.0036604905308042007,0.9812479146282364,0.6075952218480772,0.9461315506335692,-0.05560664574098423,-1.5314323874668119,0.005324040790031367,0.39960005704815127,5.711801376187067
image_142.png,7,76480,10925.714285714286,0.30886075018908243,-0.9945805175943983,-0.9696731198769665,-0.14612264697463215,-0.15521172318104376,0.6142718010664441,-0.2672350761360935,-0.25754240249128435,-0.5011914247474006,0.31802308234510895,0.9399332283310001,0.9826779801505608,0.13364767184203108,0.25704238377874583,-0.5757217981710948,0.13736143124493214,0.3242068282004404,-0.5570604586417278,-0.06689392614565473,-0.46609124431236193,0.22813018800361898,0.39746597,0.2430040780118513,0.9712669,0.08736240631829006,0.9900203,0.04906773477130117,0.007407246201659286,26.60828258119868,4.150240318643435,0.05344506221395312,253.57543848451084,15.885876434461037,0.0589925721461196,253.9383482234491,15.902997773765167,1.1145833333333333,116.79173554975827,0.3697916666666667,82.59223089592577,0.2708333333333333,119.3097866654186,0.03775857172927752,180.21309713878705,13.039521722273378,0.011228061730136157,94.69414088167159,8.158261821557954,0.03912078822551539,161.5536096672193,12.384078675193821,0.9044063807531381,0.26749271137060177,0.26749271137060177,0.021865889213846197,0.023665413988625462,0.040087463557530116,-0.00026236610412041616,-0.0013380666990774014,0.1046678870292887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,59.20383033997897,6.709976627257687,0.005546038432560952,7.75447753316498,1.9449092101545677,0.040862197307062496,0.0923062385382647,0.04857880349174283,0.3021523434338964,0.37612757234357447,0.568391536565251,0.12613557957574512,0.21212527127929257,0.5951880213331494,0.12828450788033963,0.41863725304075244,160.26134232237243,0.004322966930945856,0.9771273817994858,0.5701243870891087,0.9012760995681771,-0.08212263294488961,-2.4951096298251203,0.006099102030336769,0.9456354573891195,9.759951119175597
image_143.png,7,76480,10925.714285714286,-0.40178249067624644,-0.9973808538586276,-0.9785131317929912,-0.049888957973682584,-0.11815472917407499,0.1387891700926567,0.42893450994196586,0.5098568633825775,-0.4011263199997389,0.41044791241042705,0.8508334883035347,0.9848648934469475,0.04231231019679237,0.18958171360282763,-0.10641211381413383,0.00984646393049584,0.23692522221683032,-0.007919483254718206,-0.06021387232450513,-0.45997314757107527,0.39718073379329616,0.36361688,0.20896450966964905,0.96396077,0.09006306003391049,0.99498826,0.03330566125177631,0.007923903479992528,19.17427639788505,3.6472800702595345,0.048285968228452006,252.3059198511197,15.826352777131893,0.06041986351116117,253.97936198473747,15.90493566952604,0.4739583333333333,115.90030987176372,0.6197916666666666,68.36324334259754,0.234375,117.2074768044022,0.0339657577167346,159.7672603240718,12.302143184711873,0.015648270381698064,159.77882304187648,11.43604277252895,0.03489421779830609,149.47119673013893,11.947551998174756,0.8441422594142259,0.20833333333212067,0.20833333333212067,0.0,0.018659762576448635,0.038194444445252884,3.627139672873571e-10,-0.0025370703758727615,0.09969926778242678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2447916666666667,37.52269686030159,6.29836105443363,0.007083639028085284,8.633662263091512,2.3932034751486717,0.033251645282492436,0.07636950644223145,0.03293942326106058,0.2697910487192649,0.33438978495351546,0.5831058472261302,0.1129931495561879,0.20363120237785506,0.6336545924959474,0.10774781959613275,0.3563691811355704,86.84082055586889,0.006272618786124477,0.9691476115016131,0.6222017397510383,0.965304037409473,-0.0674566874012228,-1.653132613052003,0.0051700744330417815,0.3302431559231329,5.874304529588943
image_157.png,7,76480,10925.714285714286,-0.044969469059645294,-0.9889054728741558,-0.9654553445585097,0.08491086302583087,0.13042923272736967,0.3324557997541619,0.1330263221138897,0.05177176943580756,-0.5682308873132949,0.5660852897196529,0.9268080290760133,0.9571831387600325,-0.11807554203032791,0.018213374250458342,-0.24197772321319252,-0.10170535449025196,-0.10948764248674968,-0.31272939940365246,-0.1916030727160305,-0.5007599382297957,0.6049712238538286,0.3418182,0.17429056825889266,0.8306355,0.17701897884744566,0.98904574,0.054700317821821345,0.005492082762992492,7.2094215777877535,1.9352643414226984,0.02566591608745409,222.89492200801226,14.451545190008964,0.05936061518285109,253.94595072168272,15.903358660945168,0.6354166666666666,94.7258706478175,0.375,74.5479328935064,0.0,94.03553888395768,0.017423034191276103,111.33883789547875,10.097223241687223,0.037524886996282016,247.78706154625402,15.619616370740626,0.017112426608674007,127.51746969593275,10.650161928442621,0.7932400627615063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776935146443515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,47.37884842279507,6.467988496661998,0.006820276026913489,13.024730979602614,2.856654207697475,0.025754008627231855,0.05995855133527416,0.02754936019018792,0.2823345104434877,0.33665937239155486,0.5955304951674443,0.11567635846149692,0.21395637936469541,0.6158365404312233,0.09413213970602412,0.3329828871257215,73.86172794165869,0.005848157484107917,0.9835481594697761,0.645940425176515,0.9585517265430405,-0.05291155561727121,-1.4858670874658082,0.004999513111223795,0.09724327480944076,4.819966937823432
image_12.png,7,76480,10925.714285714286,0.4658541879791267,-0.9662807261321008,-0.9736394524419013,-0.10972113078497367,0.39872810539582665,0.7029475607170466,-0.32983741654346843,-0.44702003796934847,-0.5190959884108279,0.6098725129885357,0.9558113298411226,0.9425498404506687,0.06604048247850142,-0.14915791553755958,-0.5739391893110463,0.1132482466658693,-0.38202909107936506,-0.6790125363607612,-0.1787146163031031,-0.4468362330360961,0.6519571155172296,0.43068787,0.26871755651719004,0.9815568,0.07073039625328167,0.91848737,0.11893264247532247,0.02230938663449936,231.670347619554,14.88812148044444,0.05669917779116193,253.8461410746493,15.898642858498489,0.038082651021301345,245.36723648401977,15.50297391371745,0.640625,116.68886091899603,0.23958333333333334,88.52442811494289,0.4895833333333333,108.20003561148569,0.04053349801154272,183.63839923754173,13.166518259067395,0.02589671372546337,221.65636559916766,14.48504215681834,0.025292479085705,124.08899573604297,10.870869549497924,0.7609440376569038,0.41666666666511454,0.41666666666511454,-0.41666666666744284,3.0821008670140886e-10,0.4333333333325573,1.70244422890812e-10,5.331201499700045e-10,0.061114016736401676,0.05555555556202307,0.05555555556202307,0.0,-7.566995918750763e-10,0.16666666666424135,-0.0222222208394669,9.313225746154785e-10,0.984375,67.09258079698628,6.584212737806523,0.007029599055408464,24.174893214883515,4.131397636084494,0.011881946386795619,0.036356481886869844,0.017794493871134107,0.23360247704948897,0.3461398592153355,0.5588210143971652,0.07669256304204444,0.15551705426353787,0.6924502726850269,0.044742066059369145,0.3066745840081712,42.47692186618748,0.01056138244849253,0.9952937789261947,0.6774852954598112,0.8183311466616819,-0.04566364252372698,-2.333545884696714,0.0061407741383664935,0.6015231192438336,8.429373844974014
image_38.png,7,76480,10925.714285714286,0.12174801660269233,-0.4885552794688642,-0.5574844609649989,-0.337522871589886,0.045806408323313966,0.18108544865935516,0.4392991431028445,-0.8813208256097458,-0.1345697143602458,0.5761778687221216,0.9968650752102352,-0.13860796882712523,0.14260924261920216,0.8492343069467359,0.44146609845522355,0.2236302806810994,-0.49579010687682273,-0.9057952114102752,-0.03925077344314423,-0.1518219863309256,0.6145877040674987,0.62545586,0.060135147262088774,0.9992109,0.014841560485726508,0.9238696,0.10313043960519118,0.03181642644287805,242.09854527942557,15.349278393560887,0.061964499493331014,254.00085149255028,15.905951849881719,0.03257521726499041,230.88132665486256,14.83881330677688,0.19270833333333334,15.9379895554608,0.4322916666666667,77.00701231792424,0.4635416666666667,30.113053205826517,0.06176415213611775,253.99655517535564,15.905748875717588,0.03160017626738015,247.41784920383765,15.59571556813231,0.0319902712152774,230.09853407687677,14.802883738514673,0.7043279288702929,0.25,0.25,0.0,0.0427666866862981,0.06481481481265897,5.24630257996565e-10,0.0035638922499486875,0.056027719665271966,0.1564574020086046,0.1564574020086046,0.03973955296398121,0.008969277818552746,0.057150631681160656,-0.0013017609623910068,-0.0047218947106833125,0.6979166666666666,47.41737376559922,5.674348908534547,0.010752560648928555,35.10139837012465,5.34803602525262,0.014014259100455931,0.04948277971956351,0.02050735211997219,0.20293621141413115,0.23553694928295238,0.42905817581878497,0.06614838513632192,0.1474473206515151,0.8271388870236277,0.07686198861852374,0.24064989383555888,63.20012853976206,0.020069718043513894,0.985935130406591,0.7177722002477475,0.7858321006251319,-0.06509585694072657,-2.664563323878787,0.00598221266144871,0.1250530944131688,11.137868971119087
image_10.png,7,76480,10925.714285714286,0.4500613443362415,-0.9200278679676556,-0.9695302309819771,-0.21718999194035898,0.370957015922001,0.6526461935278036,-0.22439206067953604,-0.5007397639703085,-0.6014312375753423,0.6120943363027924,0.968868579596745,0.865373058955764,0.12644189880814022,0.022588197563196584,-0.42357423082321344,0.2344861439200841,-0.4225922844545687,-0.6889763008521014,-0.24757895654516715,-0.5611985680049096,0.6577389833712818,0.4770852,0.2354039375302883,0.959101,0.10922866851987692,0.8944857,0.159580514531983,0.02252995284277469,241.15448873623143,15.308483642010035,0.0522683950839596,253.4871107578567,15.881701839942862,0.03870513143616606,248.10624094320988,15.629638526873745,0.265625,104.09739663092432,0.3177083333333333,100.71332394814452,0.7239583333333334,96.64209679044221,0.04120411094840455,224.1420274139455,14.670724470832628,0.026436420174108258,185.49629574636577,13.143608095808677,0.022073826858326404,135.51384047409334,11.26617204356915,0.7386898535564853,0.05555555555559977,0.05555555555559977,0.020833333333484916,-0.0004340277727017394,0.16276041666424135,0.007118055612106211,0.019042969681322575,0.050627615062761505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979166666666667,72.91412987210994,6.7309869392326895,0.006323739262628792,24.377039127273694,3.9370394433979685,0.007466094629616036,0.027040837276718445,0.009203658470690313,0.18358447958350413,0.39453558966392815,0.5344366283054243,0.055520594609326526,0.11886022650348729,0.7111523008296816,0.034588380211384835,0.27363359499839757,19.252436353143317,0.00944360291621747,0.9981911192969478,0.7012491106460338,0.7798070820670024,-0.02589456952691661,-1.0929783796752852,0.00542111870665542,0.6569944380616265,6.285891033993564
