epoch,AUC,accuracy,binary_accuracy,loss,precision,recall,val_AUC,val_accuracy,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.7562140226364136,0.761904776096344,0.761904776096344,0.6343275904655457,0.4935064911842346,0.4523809552192688,0.9555084109306335,0.8441558480262756,0.8441558480262756,0.2765662670135498,0.7727272510528564,0.4722222089767456
1,0.9134833216667175,0.848739504814148,0.848739504814148,0.30950647592544556,0.6829268336296082,0.6666666865348816,0.967514157295227,0.8831169009208679,0.8831169009208679,0.27296367287635803,0.949999988079071,0.5277777910232544
2,0.9556950926780701,0.8991596698760986,0.8991596698760986,0.23067760467529297,0.7857142686843872,0.7857142686843872,0.9624528884887695,0.8701298832893372,0.8701298832893372,0.29437127709388733,0.8999999761581421,0.5
3,0.9837563037872314,0.9411764740943909,0.9411764740943909,0.14183510839939117,0.8705882430076599,0.8809523582458496,0.9349104762077332,0.8571428656578064,0.8571428656578064,0.3662969470024109,0.8888888955116272,0.4444444477558136
4,0.9859585165977478,0.9523809552192688,0.9523809552192688,0.13340899348258972,0.9135802388191223,0.8809523582458496,0.9233757257461548,0.8831169009208679,0.8831169009208679,0.39709705114364624,0.875,0.5833333134651184
5,0.9929355978965759,0.9691876769065857,0.9691876769065857,0.09143255650997162,0.9397590160369873,0.9285714030265808,0.9304378032684326,0.8896104097366333,0.8896104097366333,0.41548609733581543,0.8064516186714172,0.6944444179534912
6,0.9981902837753296,0.9803921580314636,0.9803921580314636,0.0505768321454525,0.9873417615890503,0.9285714030265808,0.91737300157547,0.8896104097366333,0.8896104097366333,0.4423758387565613,0.7714285850524902,0.75
7,0.9992150664329529,0.9859943985939026,0.9859943985939026,0.031594764441251755,0.9647058844566345,0.976190447807312,0.9377354383468628,0.8831169009208679,0.8831169009208679,0.42084982991218567,0.75,0.75
8,0.9999563694000244,0.994397759437561,0.994397759437561,0.014788307249546051,0.988095223903656,0.988095223903656,0.936440646648407,0.9025974273681641,0.9025974273681641,0.5406392812728882,0.7692307829856873,0.8333333134651184
9,0.9999127984046936,0.994397759437561,0.994397759437561,0.010235041379928589,0.988095223903656,0.988095223903656,0.9144302606582642,0.8896104097366333,0.8896104097366333,0.5201607942581177,0.7714285850524902,0.75
10,0.9999563694000244,0.9971988797187805,0.9971988797187805,0.005993255414068699,1.0,0.988095223903656,0.917255163192749,0.8896104097366333,0.8896104097366333,0.5922498106956482,0.7567567825317383,0.7777777910232544
11,0.9999127984046936,0.9971988797187805,0.9971988797187805,0.009569570422172546,0.9882352948188782,1.0,0.9090160131454468,0.8961039185523987,0.8961039185523987,0.6786191463470459,0.7631579041481018,0.8055555820465088
