epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.686274528503418,0.686274528503418,1.0617361068725586,0.7727272510528564,0.7727272510528564,0.4605991244316101
1,0.7843137383460999,0.7843137383460999,0.4076860845088959,0.8636363744735718,0.8636363744735718,0.30174481868743896
2,0.831932783126831,0.831932783126831,0.31011077761650085,0.8961039185523987,0.8961039185523987,0.2572224736213684
3,0.8571428656578064,0.8571428656578064,0.2928963899612427,0.8896104097366333,0.8896104097366333,0.25733762979507446
4,0.8403361439704895,0.8403361439704895,0.3048156499862671,0.8961039185523987,0.8961039185523987,0.24572154879570007
5,0.8599439859390259,0.8599439859390259,0.2837592661380768,0.9090909361839294,0.9090909361839294,0.25987011194229126
6,0.9075630307197571,0.9075630307197571,0.24763351678848267,0.8766233921051025,0.8766233921051025,0.2536759674549103
7,0.8711484670639038,0.8711484670639038,0.24160432815551758,0.8831169009208679,0.8831169009208679,0.2553459107875824
8,0.8823529481887817,0.8823529481887817,0.2441331297159195,0.8636363744735718,0.8636363744735718,0.26262789964675903
9,0.8851540684700012,0.8851540684700012,0.2718156576156616,0.8831169009208679,0.8831169009208679,0.2688049077987671
10,0.9019607901573181,0.9019607901573181,0.22452273964881897,0.8896104097366333,0.8896104097366333,0.24744513630867004
11,0.9019607901573181,0.9019607901573181,0.19682222604751587,0.8701298832893372,0.8701298832893372,0.2620963752269745
12,0.9271708726882935,0.9271708726882935,0.18974865972995758,0.9090909361839294,0.9090909361839294,0.21897593140602112
13,0.9019607901573181,0.9019607901573181,0.20918329060077667,0.9025974273681641,0.9025974273681641,0.22667159140110016
14,0.9299719929695129,0.9299719929695129,0.1718805730342865,0.9025974273681641,0.9025974273681641,0.23894833028316498
15,0.9383753538131714,0.9383753538131714,0.1450808048248291,0.8441558480262756,0.8441558480262756,0.23248925805091858
16,0.9495798349380493,0.9495798349380493,0.15461894869804382,0.9025974273681641,0.9025974273681641,0.22324427962303162
17,0.9467787146568298,0.9467787146568298,0.13671302795410156,0.8766233921051025,0.8766233921051025,0.23898957669734955
18,0.9579831957817078,0.9579831957817078,0.11218691617250443,0.8961039185523987,0.8961039185523987,0.21448299288749695
19,0.9635854363441467,0.9635854363441467,0.07332667708396912,0.8831169009208679,0.8831169009208679,0.22874410450458527
20,0.9579831957817078,0.9579831957817078,0.09788136929273605,0.9090909361839294,0.9090909361839294,0.18510858714580536
21,0.9691876769065857,0.9691876769065857,0.06871435791254044,0.9090909361839294,0.9090909361839294,0.19790604710578918
22,0.9719887971878052,0.9719887971878052,0.06404771655797958,0.9025974273681641,0.9025974273681641,0.23562954366207123
23,0.9719887971878052,0.9719887971878052,0.07478240132331848,0.9090909361839294,0.9090909361839294,0.21644559502601624
24,0.9775910377502441,0.9775910377502441,0.05296659097075462,0.8896104097366333,0.8896104097366333,0.27392736077308655
25,0.9803921580314636,0.9803921580314636,0.07931503653526306,0.9090909361839294,0.9090909361839294,0.21014048159122467
26,0.9719887971878052,0.9719887971878052,0.06506922096014023,0.9025974273681641,0.9025974273681641,0.21535705029964447
27,0.9747899174690247,0.9747899174690247,0.05748935788869858,0.9155844449996948,0.9155844449996948,0.20764125883579254
28,0.9859943985939026,0.9859943985939026,0.03753116726875305,0.9155844449996948,0.9155844449996948,0.23472826182842255
29,0.9663865566253662,0.9663865566253662,0.05852258577942848,0.8961039185523987,0.8961039185523987,0.3118041753768921
30,0.9803921580314636,0.9803921580314636,0.06456884741783142,0.8766233921051025,0.8766233921051025,0.3030674159526825
