epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7647058963775635,0.7647058963775635,0.6274144649505615,0.7662337422370911,0.7662337422370911,0.5771668553352356
1,0.7647058963775635,0.7647058963775635,0.55324387550354,0.7662337422370911,0.7662337422370911,0.5385128855705261
2,0.7647058963775635,0.7647058963775635,0.5322921872138977,0.7662337422370911,0.7662337422370911,0.5272844433784485
3,0.7647058963775635,0.7647058963775635,0.5223829746246338,0.7662337422370911,0.7662337422370911,0.5192611217498779
4,0.7647058963775635,0.7647058963775635,0.5143329501152039,0.7662337422370911,0.7662337422370911,0.5119744539260864
5,0.7647058963775635,0.7647058963775635,0.507152795791626,0.7662337422370911,0.7662337422370911,0.5057855248451233
6,0.7647058963775635,0.7647058963775635,0.500961422920227,0.7662337422370911,0.7662337422370911,0.5003373026847839
7,0.7647058963775635,0.7647058963775635,0.4954635798931122,0.7662337422370911,0.7662337422370911,0.4954029321670532
8,0.7647058963775635,0.7647058963775635,0.4904787838459015,0.7662337422370911,0.7662337422370911,0.49088138341903687
9,0.7647058963775635,0.7647058963775635,0.4859059154987335,0.7662337422370911,0.7662337422370911,0.4866962134838104
10,0.7647058963775635,0.7647058963775635,0.4816657304763794,0.7662337422370911,0.7662337422370911,0.48278307914733887
11,0.7647058963775635,0.7647058963775635,0.4776945114135742,0.7662337422370911,0.7662337422370911,0.47909224033355713
12,0.7647058963775635,0.7647058963775635,0.47394415736198425,0.7662337422370911,0.7662337422370911,0.47558653354644775
13,0.7647058963775635,0.7647058963775635,0.4703778624534607,0.7662337422370911,0.7662337422370911,0.4722381830215454
14,0.7647058963775635,0.7647058963775635,0.46696799993515015,0.7662337422370911,0.7662337422370911,0.46902599930763245
15,0.7647058963775635,0.7647058963775635,0.4636932611465454,0.7662337422370911,0.7662337422370911,0.465933620929718
16,0.7647058963775635,0.7647058963775635,0.4605368673801422,0.7662337422370911,0.7662337422370911,0.462948203086853
17,0.7647058963775635,0.7647058963775635,0.45748573541641235,0.7662337422370911,0.7662337422370911,0.46005943417549133
18,0.7731092572212219,0.7731092572212219,0.45452892780303955,0.7662337422370911,0.7662337422370911,0.45725908875465393
19,0.7731092572212219,0.7731092572212219,0.4516581892967224,0.7662337422370911,0.7662337422370911,0.45454031229019165
20,0.7703081369400024,0.7703081369400024,0.44886600971221924,0.7662337422370911,0.7662337422370911,0.45189741253852844
21,0.767507016658783,0.767507016658783,0.4461466372013092,0.7662337422370911,0.7662337422370911,0.44932541251182556
22,0.767507016658783,0.767507016658783,0.44349491596221924,0.7662337422370911,0.7662337422370911,0.44682013988494873
23,0.767507016658783,0.767507016658783,0.4409066140651703,0.7662337422370911,0.7662337422370911,0.44437775015830994
24,0.7703081369400024,0.7703081369400024,0.43837782740592957,0.7662337422370911,0.7662337422370911,0.44199496507644653
25,0.7731092572212219,0.7731092572212219,0.4359051287174225,0.7662337422370911,0.7662337422370911,0.43966883420944214
26,0.7759103775024414,0.7759103775024414,0.43348556756973267,0.7662337422370911,0.7662337422370911,0.4373965561389923
27,0.7843137383460999,0.7843137383460999,0.43111661076545715,0.7662337422370911,0.7662337422370911,0.4351758658885956
28,0.7843137383460999,0.7843137383460999,0.428795725107193,0.7662337422370911,0.7662337422370911,0.43300434947013855
29,0.7899159789085388,0.7899159789085388,0.42652082443237305,0.7662337422370911,0.7662337422370911,0.4308799207210541
30,0.7899159789085388,0.7899159789085388,0.4242897927761078,0.7662337422370911,0.7662337422370911,0.42880064249038696
31,0.7927170991897583,0.7927170991897583,0.42210084199905396,0.7662337422370911,0.7662337422370911,0.42676475644111633
32,0.7899159789085388,0.7899159789085388,0.41995230317115784,0.7662337422370911,0.7662337422370911,0.4247705042362213
33,0.7899159789085388,0.7899159789085388,0.4178425371646881,0.7662337422370911,0.7662337422370911,0.42281627655029297
34,0.7899159789085388,0.7899159789085388,0.4157700836658478,0.7662337422370911,0.7662337422370911,0.4209006130695343
35,0.7871148586273193,0.7871148586273193,0.4137336015701294,0.7662337422370911,0.7662337422370911,0.4190221428871155
36,0.7899159789085388,0.7899159789085388,0.4117318093776703,0.7662337422370911,0.7662337422370911,0.4171794652938843
37,0.7899159789085388,0.7899159789085388,0.40976348519325256,0.7662337422370911,0.7662337422370911,0.4153713285923004
38,0.7955182194709778,0.7955182194709778,0.4078274667263031,0.7662337422370911,0.7662337422370911,0.41359660029411316
39,0.7927170991897583,0.7927170991897583,0.4059227406978607,0.7662337422370911,0.7662337422370911,0.411854088306427
40,0.7955182194709778,0.7955182194709778,0.40404823422431946,0.7662337422370911,0.7662337422370911,0.4101427495479584
41,0.7983193397521973,0.7983193397521973,0.4022030830383301,0.7662337422370911,0.7662337422370911,0.4084615111351013
42,0.7983193397521973,0.7983193397521973,0.4003862738609314,0.7662337422370911,0.7662337422370911,0.4068094789981842
43,0.7983193397521973,0.7983193397521973,0.39859700202941895,0.7662337422370911,0.7662337422370911,0.405185729265213
44,0.7955182194709778,0.7955182194709778,0.3968343734741211,0.7662337422370911,0.7662337422370911,0.40358927845954895
45,0.7955182194709778,0.7955182194709778,0.3950977027416229,0.7662337422370911,0.7662337422370911,0.4020194411277771
46,0.7955182194709778,0.7955182194709778,0.3933861553668976,0.7662337422370911,0.7662337422370911,0.40047532320022583
47,0.7955182194709778,0.7955182194709778,0.3916991353034973,0.7662337422370911,0.7662337422370911,0.39895614981651306
48,0.7955182194709778,0.7955182194709778,0.3900359272956848,0.7727272510528564,0.7727272510528564,0.39746129512786865
49,0.7983193397521973,0.7983193397521973,0.3883958160877228,0.7727272510528564,0.7727272510528564,0.39598989486694336
50,0.7983193397521973,0.7983193397521973,0.38677820563316345,0.7727272510528564,0.7727272510528564,0.3945414125919342
51,0.7983193397521973,0.7983193397521973,0.38518252968788147,0.7727272510528564,0.7727272510528564,0.39311516284942627
52,0.8039215803146362,0.8039215803146362,0.38360822200775146,0.7727272510528564,0.7727272510528564,0.391710489988327
53,0.8039215803146362,0.8039215803146362,0.3820546567440033,0.7727272510528564,0.7727272510528564,0.3903268575668335
54,0.8123249411582947,0.8123249411582947,0.38052141666412354,0.7792207598686218,0.7792207598686218,0.3889636993408203
55,0.8123249411582947,0.8123249411582947,0.37900784611701965,0.7792207598686218,0.7792207598686218,0.3876204192638397
56,0.8151260614395142,0.8151260614395142,0.37751367688179016,0.7792207598686218,0.7792207598686218,0.3862965703010559
57,0.8151260614395142,0.8151260614395142,0.3760382831096649,0.7792207598686218,0.7792207598686218,0.3849915862083435
58,0.8179271817207336,0.8179271817207336,0.3745812475681305,0.7792207598686218,0.7792207598686218,0.3837049603462219
59,0.8207283020019531,0.8207283020019531,0.37314215302467346,0.7792207598686218,0.7792207598686218,0.38243627548217773
60,0.8207283020019531,0.8207283020019531,0.3717206120491028,0.7792207598686218,0.7792207598686218,0.3811851441860199
61,0.8235294222831726,0.8235294222831726,0.3703160583972931,0.7857142686843872,0.7857142686843872,0.37995100021362305
62,0.8235294222831726,0.8235294222831726,0.36892831325531006,0.7857142686843872,0.7857142686843872,0.37873348593711853
63,0.8235294222831726,0.8235294222831726,0.36755698919296265,0.7857142686843872,0.7857142686843872,0.3775322437286377
64,0.8263305425643921,0.8263305425643921,0.36620157957077026,0.7857142686843872,0.7857142686843872,0.3763468265533447
65,0.8263305425643921,0.8263305425643921,0.36486175656318665,0.7857142686843872,0.7857142686843872,0.37517687678337097
66,0.8263305425643921,0.8263305425643921,0.3635372817516327,0.7857142686843872,0.7857142686843872,0.3740220069885254
67,0.8263305425643921,0.8263305425643921,0.36222779750823975,0.7857142686843872,0.7857142686843872,0.3728819191455841
68,0.8263305425643921,0.8263305425643921,0.36093294620513916,0.7857142686843872,0.7857142686843872,0.3717561960220337
69,0.8291316628456116,0.8291316628456116,0.35965240001678467,0.7857142686843872,0.7857142686843872,0.37064459919929504
70,0.831932783126831,0.831932783126831,0.35838595032691956,0.7857142686843872,0.7857142686843872,0.3695467710494995
71,0.8291316628456116,0.8291316628456116,0.35713323950767517,0.7857142686843872,0.7857142686843872,0.3684624433517456
72,0.831932783126831,0.831932783126831,0.35589399933815,0.7857142686843872,0.7857142686843872,0.3673912286758423
73,0.831932783126831,0.831932783126831,0.35466793179512024,0.7857142686843872,0.7857142686843872,0.36633288860321045
74,0.831932783126831,0.831932783126831,0.35345494747161865,0.7857142686843872,0.7857142686843872,0.365287184715271
75,0.8347339034080505,0.8347339034080505,0.3522545397281647,0.7857142686843872,0.7857142686843872,0.36425378918647766
76,0.83753502368927,0.83753502368927,0.3510666489601135,0.7857142686843872,0.7857142686843872,0.3632325232028961
