epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7927170991897583,0.7927170991897583,4.8632731437683105,0.798701286315918,0.798701286315918,0.7804921269416809
1,0.9495798349380493,0.9495798349380493,0.19209200143814087,0.9610389471054077,0.9610389471054077,0.15433990955352783
2,0.9719887971878052,0.9719887971878052,0.0826345756649971,0.9545454382896423,0.9545454382896423,0.26675835251808167
3,0.9663865566253662,0.9663865566253662,0.08979851752519608,0.9350649118423462,0.9350649118423462,0.24861852824687958
4,0.9719887971878052,0.9719887971878052,0.06516367942094803,0.9415584206581116,0.9415584206581116,0.22980274260044098
5,0.9691876769065857,0.9691876769065857,0.07461342215538025,0.948051929473877,0.948051929473877,0.16777768731117249
6,1.0,1.0,0.0021521335002034903,0.9545454382896423,0.9545454382896423,0.21787752211093903
7,1.0,1.0,0.00042522730655036867,0.9545454382896423,0.9545454382896423,0.24082128703594208
8,1.0,1.0,0.00011963479482801631,0.9610389471054077,0.9610389471054077,0.2629409432411194
9,1.0,1.0,6.290452438406646e-05,0.9610389471054077,0.9610389471054077,0.27747654914855957
10,1.0,1.0,4.062928564962931e-05,0.9610389471054077,0.9610389471054077,0.28900858759880066
11,1.0,1.0,2.8969412596779875e-05,0.9610389471054077,0.9610389471054077,0.2992899715900421
