epoch,accuracy,binary_accuracy,loss,val_accuracy,val_binary_accuracy,val_loss
0,0.7478991746902466,0.7478991746902466,0.7595025897026062,0.8181818127632141,0.8181818127632141,0.36998066306114197
1,0.8515406250953674,0.8515406250953674,0.337408185005188,0.8571428656578064,0.8571428656578064,0.2813214063644409
2,0.8935574293136597,0.8935574293136597,0.2558540403842926,0.9155844449996948,0.9155844449996948,0.23719307780265808
3,0.9299719929695129,0.9299719929695129,0.17022205889225006,0.9090909361839294,0.9090909361839294,0.23137937486171722
4,0.9691876769065857,0.9691876769065857,0.0971454456448555,0.9090909361839294,0.9090909361839294,0.23798580467700958
5,0.9747899174690247,0.9747899174690247,0.07076602429151535,0.8766233921051025,0.8766233921051025,0.3122442066669464
6,0.9747899174690247,0.9747899174690247,0.04638177528977394,0.8766233921051025,0.8766233921051025,0.3681960999965668
7,0.9775910377502441,0.9775910377502441,0.04724222421646118,0.8831169009208679,0.8831169009208679,0.41381123661994934
8,0.9915966391563416,0.9915966391563416,0.027154358103871346,0.8831169009208679,0.8831169009208679,0.40374791622161865
9,0.9915966391563416,0.9915966391563416,0.024076197296380997,0.8766233921051025,0.8766233921051025,0.4488556981086731
10,0.9831932783126831,0.9831932783126831,0.038706935942173004,0.8636363744735718,0.8636363744735718,0.45230886340141296
11,0.994397759437561,0.994397759437561,0.021198339760303497,0.8441558480262756,0.8441558480262756,0.6948668956756592
12,0.9915966391563416,0.9915966391563416,0.021157048642635345,0.8636363744735718,0.8636363744735718,0.4311889111995697
13,1.0,1.0,0.004262889269739389,0.8766233921051025,0.8766233921051025,0.46578410267829895
